2050,1799,JQS,第一建設工業(株),ＪＲ東日本系。線路工事など同社依存度約６割。非鉄道も強化。関東、信越、東北地盤。好財務
2050,1801,東証1部,大成建設(株),非同族。業界大手の一角。道路事業を完全子会社化。不動産縮小。海外受注は建築軸に立て直し
2050,1802,東証1部,(株)大林組,関西から首都圏で都市開発に積極的。大手の一角。海外は北米、アジア進出。不動産開発を強化
2050,1803,東証1部,清水建設(株),業界大手の一角。首都圏、民間建築が主力。環境エネルギーにも注力。海外受注比率は１割未満
2050,1805,東証1部,飛島建設(株),土木に強い老舗。３度の金融支援受け再建中。下水管等インフラ再生、建築リニューアル注力
2050,1807,JQS,(株)佐藤渡辺,旧渡辺組と旧佐藤道路が合併、道路舗装工事の中堅。上海子会社通じた中国事業で先鞭つける
2050,1808,東証1部,(株)長谷工コーポレーション,マンション建築で業界トップ。事業計画立案から施工まで一貫受注モデル構築。リフォーム育成
2050,1810,東証1部,松井建設(株),１５８６年創業、社寺建築で優れた技術持つ。マンション等民間建築中心。受注計画は非公表
2050,1811,大証1部,(株)錢高組,関西本拠の老舗中堅ゼネコン。官民比率は４対６、マンション比率約２割。シールド工法に強み
2050,1812,東証1部,鹿島,業界大手。同族色残る。超高層、耐震、原発などの技術に強み。内外の不動産開発が収益下支え
2050,1813,東証1部,(株)不動テトラ,不動建設の土木部門とテトラが合併。強みの地盤改良に経営資源シフト。日特建設に２割強出資
2050,1814,東証1部,大末建設(株),マンションなど民間建築が主体。関西主力だが首都圏のウエート高まる。大東建託と業務提携
2050,1815,東証1部,鉄建,鉄道、道路、マンション建設に強い。受注はＪＲ、官公庁、民間がバランス。鹿島と株持ち合い
2050,1816,東証1部,安藤建設(株),中堅名門。民間建築が主。医療施設など強い。１３年４月、ハザマに吸収合併。同３月２７日上場廃止
2050,1819,東証1部,太平工業(株),新日鉄直系の総合エンジニアリング。グループ作業請負と製造設備の開発設計・施工等が柱
2050,1820,東証1部,西松建設(株),ダム、トンネル等土木得意。戸田建設と技術提携。東南アジア深耕で海外売上比率２０％を目指す
2050,1821,東証1部,三井住友建設(株),大和証券Ｇ系ファンド出資。ＰＣ橋と超高層マンション施工が強み。インドで日系工場実績豊富
2050,1822,東証1部,大豊建設(株),泥土加圧シールド、無人ケーソンの両工法で大型土木プロジェクトに参画。建築強化。堅実経営
2050,1824,東証1部,前田建設工業(株),土木主体から民間大型建築に積極展開。香港に地盤。本社再開発に着手。東洋建設と連携強化
2050,1826,東証1部,佐田建設(株),群馬・埼玉県が地盤の中堅建設会社。０４年から不動産分離、建設再構築、地域密着営業重点
2050,1827,東証1部,(株)ナカノフドー建設,医療、物流など多彩な民間建築が主体の中堅ゼネコン。東南アジアでの高層住宅、工場等に実績
2050,1828,東証2部,田辺工業(株),関東、中部が地盤。化学プラントを主体とする中堅総合プラント工事会社。保全工事を推進
2050,1832,札証,北海電気工事(株),北海道電力傘下の電気工事会社。売り上げの約８割は北電向け。配電線中心に屋内配線や通信も
2050,1833,東証1部,(株)奥村組,関西系中堅ゼネコン。免震技術やトンネル施工技術に定評。堅実経営を標榜。ドーケンと提携
2050,1834,東証1部,大和小田急建設(株),大株主の大和ハウス工業と小田急グループが関連する好物件受注が柱。民間再開発事業育成も
2050,1835,東証1部,東鉄工業(株),軌道や駅舎等ＪＲ東日本関連が大半。屋上緑化用の苔栽培等環境事業に注力。個人向けＩＲ重視
2050,1840,東証2部,(株)土屋ホールディングス,北海道地盤の住宅会社。在来工法首位。道内売り上げ７割。気密、断熱に優れた住宅を開発
2050,1841,JQS,サンユー建設(株),建築で創業し現在は不動産（分譲マンション、宅地販売）と２本柱。住宅用エレベーターに進出
2050,1844,東証2部,(株)大盛工業,上下水道・地中工事に特化した土木会社。葛飾、足立など都の関連が９割。再建中。大株主不安定
2050,1846,東証2部,鈴縫工業(株),日立、水戸など茨城県下を主力地盤に、建築・土木工事施工の総合建設。子会社で居宅介護展開
2050,1847,東証1部,(株)イチケン,ダイエー系からマルハン（パチンコホール、年商２兆円超）系へ。商業施設の建設・内改装が主力
2050,1848,大証2部,(株)富士ピー・エス,ＰＣ工法大手で橋梁など土木工事が主力。官公庁向けが大半。九州から近畿、中部、関東に進出
2050,1850,大証2部,南海辰村建設(株),近畿地盤の南海建設と首都圏地盤の辰村組が９５年に合併。南海電鉄グループ。経営再建にメド
2050,1852,東証1部,(株)淺沼組,１８９２年創業の関西系中堅ゼネコン。学校や官公庁建築に実績を持つ。関西を地盤に全国展開
2050,1853,大証2部,(株)森組,土木から建築主体に。筆頭株主が阪急電鉄から業務提携の長谷工コーポへ。阪急と協力関係続く
2050,1860,東証1部,戸田建設(株),病院、学校に強い建築の名門。準大手。三菱系顧客多い。堅実経営。不動産事業の拡大を志向
2050,1861,東証1部,(株)熊谷組,総合建設準大手。歴史的にトンネル等大型土木に強み、大型マンション建築、耐震工事に傾斜
2050,1865,東証1部,青木あすなろ建設(株),高松コンストラクＧ傘下。みらい建設等海上土木に強み。不動産事業に進出。受注計画非公表
2050,1866,東証1部,北野建設(株),長野地盤、民間建築主力。首都圏の比重は約５割。子会社通じホテル、ゴルフ場などに多角化
2050,1867,東証1部,(株)植木組,新潟県地盤の中堅建設。東京、中部・北陸など県外拡大に意欲。子会社で有料老人ホーム等進出
2050,1868,東証1部,三井ホーム(株),三井不動産系住宅メーカーで２×４住宅首位。設計、デザインに強み。構造材はカナダから輸入
2050,1869,名証2部,名工建設(株),発祥は保線工事の中堅ゼネコンでＪＲ東海と密接。ＪＲ向けのほか官公庁、民間でも実績積む
2050,1870,東証1部,矢作建設工業(株),名古屋地区の大手、名鉄と密接。民間建築中心に展開。独自の耐震補強工事でも事業拡大
2050,1871,東証1部,(株)ピーエス三菱,三菱マテリアル系。コンクリート橋梁トップ級。ＰＣ（プレストレストコンクリート）生産兼営
2050,1873,JQS,東日本ハウス(株),在来型注文住宅大手。岩手本拠に全国展開。子会社で観光、ホテル、地ビール。マンション進出
2050,1875,大証2部,青木マリーン(株),連続埋め立て工法が得意の海上土木会社。海運も。青木あすなろ建設が親会社。受注予想非公表
2050,1878,東証1部,大東建託(株),節税対策で賃貸住宅事業を地主に提案。仲介、管理、家賃保証までの一貫サービス提供に強み
2050,1879,東証1部,新日本建設(株),建設と不動産開発（分譲マンション）が両輪。営業は首都圏中心で地方主要都市や中国にも進出
2050,1881,東証1部,(株)ＮＩＰＰＯ,ＪＸホールディングス系の舗装大手。子会社に大日本土木。民間建築は実績豊富。不動産開発も
2050,1882,東証1部,東亜道路工業(株),独立系の道路舗装大手。アスファルト乳剤最大手で市況影響大。同業の佐藤渡辺に７％強出資
2050,1883,東証1部,前田道路(株),道路舗装大手。施工監理に優れた小型工事が安定収益源。地場密着プラント持ち合材販売で優位
2050,1884,東証1部,日本道路(株),清水建設系の道路舗装大手。社長は歴代生え抜き。地方自治体含め官庁工事で実績。民間シフト
2050,1885,東証1部,東亜建設工業(株),旧浅野系。海上土木が本業で海外も意欲的。陸上土木や建築も展開、安藤建設と技術、業務提携
2050,1888,東証1部,若築建設(株),海上土木中堅。陸上土木へ展開。建築は採算重視で規模大幅縮小。保有不動産売却で収益流動的
2050,1890,東証1部,東洋建設(株),海上土木大手。陸上・建築へ展開。フィリピン、ベトナムに強み。前田建設工業との協業を画策
2050,1892,名証2部,徳倉建設(株),名古屋地盤の中堅ゼネコン。海洋土木から一般土木、建築に拡大。坂田建設子会社化で関東強化
2050,1893,東証1部,五洋建設(株),海上土木首位。準大手級に躍進の原動力だった国内建築拡大路線を変更。海外大型受注に注力
2050,1896,東証1部,大林道路(株),大林組の連結子会社。舗装以外に土木工事の売上比率が３割程度。下水道の管渠更生工事に注力
2050,1897,大証2部,金下建設(株),近畿北部地盤の総合建設。民間建築部門拡充。強みの道路舗装等含め官公需比率漸減。好財務
2050,1898,東証1部,世紀東急工業(株),東急系。道路舗装の中堅。環境対応や景観など技術多彩。優先株取得と借入金返済を推進中
2050,1899,東証1部,(株)福田組,新潟最大規模のゼネコン。県内土木主体から首都圏建築・開発へ展開。大阪でも事業拡大図る
2050,1904,JQS,大成温調(株),空調、給水など設備工事中堅。クリーンルーム設計・施工も。中国、ハワイ、インドにも展開
2050,1905,JQS,(株)テノックス,建設基礎工事の大手。テノコラム工法等独自の３工法武器に公共関連から民間建築を積極開拓
2050,1906,JQS,(株)細田工務店,戸建て住宅分譲が主力。施工力生かし請負も。杉並・多摩・川崎・成田を中心に首都圏特化
2050,1911,大証1部,住友林業(株),新築注文住宅と木材建材が２本柱。リフォームや都市開発、米国等での海外事業を育成強化中
2050,1914,東証1部,日本基礎技術(株),地盤改良など基礎工事の専業大手。独自工法武器に民間分野の拡大図る。直営施工体制を強化
2050,1916,東証1部,日成ビルド工業(株),プレハブ建築、立体駐車場の大手総合メーカー。事業用施設プレハブ中心に共同住宅も扱う
2050,1919,東証1部,エス・バイ・エル(株),木質プレハブ中堅。国内ファンドによる支援を経てヤマダ電機筆頭株主になり、販売等で提携
2050,1921,東証1部,(株)巴コーポレーション,体育館など大張間構造建築のパイオニア。文教関係に強み。電力鉄塔にも実績。不動産賃貸拡大
2050,1924,東証1部,パナホーム(株),パナソニック傘下の住宅会社、軽量鉄骨プレハブ主力。エコ住宅等グループ力生かした商品展開
2050,1925,東証1部,大和ハウス工業(株),戸建て住宅で積水ハウスと双璧。アパート・商業・事業施設建設など多角化。フジタを買収
2050,1926,東証1部,ライト工業(株),東北発祥。基礎・地盤改良など特殊土木中心。法面緑化・耐震補強に注力。民間建築も。好財務
2050,1928,東証1部,積水ハウス(株),鉄骨主力の住宅首位。木造等も強化。全国直販体制に強み。都市再開発が収益源。積水グループ
2050,1929,東証1部,日特建設(株),総合基礎工事の大手。環境、防災、補修分野に強み。不動テトラと業務提携、アジア進出に意欲
2050,1930,東証1部,北陸電気工事(株),北陸電力系列の電気工事会社。北陸電力向け売上高約４割。地盤の北陸３県から徐々に全国展開
2050,1931,大証2部,日本電通(株),近畿圏地盤の電話・情報通信工事中堅。ＮＴＴ、日本ＩＢＭと近く、情報システム販売も展開
2050,1933,大証2部,西日本システム建設(株),電気通信工事業者。九州地盤。ＮＴＴ関連工事主体、企業向けＬＡＮ・ＷＡＮ等非ＮＴＴも注力
2050,1934,東証1部,(株)ユアテック,東北電力系列の総合電気工事会社、売上高依存度５割強。風力発電に実績。関東圏での展開強化
2050,1935,東証2部,(株)ＴＴＫ,中堅の電気通信工事業者。地盤の東北地区では最大手。ＮＴＴ向けが６割強、携帯基地局工事も
2050,1936,名証1部,シーキューブ(株),ＮＴＴ工事業者。ＮＴＴ比率高い。東海で日本電話施設と競う。光関連、情報サービス等に注力
2050,1937,東証1部,西部電気工業(株),電気通信工事業者。ＮＴＴ工事主体に地盤の九州地区では最大手。情報ボックスやＬＡＮを強化
2050,1938,東証2部,日本リーテック(株),総合電気設備工事。０９年４月千歳電工と保安工業が合併、ＪＲ東日本依存大。電力向け等も展開
2050,1939,東証1部,(株)四電工,四国電力系で売上比率過半。電気、空調工事のほか通信関連も育成、四国外の市場開拓も
2050,1941,東証1部,(株)中電工,中国電力系の電気工事会社で依存度３割弱。総資産の４割が投資有価証券で運用、持ち合い多い
2050,1942,東証1部,(株)関電工,東京電力系で電気設備最大手級、東電向け売上比率４割強。原子力、情報通信関連等の工事も
2050,1944,大証1部,(株)きんでん,関電系で電設首位級。関電依存は約２０％。全国の通信工事など展開。外注先への技術教育徹底
2050,1945,東証1部,(株)東京エネシス,火力・原子力発電所主体のメンテ、建設工事。東電関連の受注がメイン。省エネ事業にも着手
2050,1946,東証1部,(株)トーエネック,電気工事業の大手。旧東海電気工事、中部電力の子会社。空調、情報通信等一般工事を強化中
2050,1948,東証2部,(株)弘電社,三菱電機系の設備工事業者。三菱電機依存度は約３割。重電・電子機器の商品販売部門も併営
2050,1949,東証1部,住友電設(株),住友電工系。ビル、工場の内線工事が主体。電力、情報通信、プラント・空調工事も展開。海外熱心
2050,1950,東証1部,日本電設工業(株),ＪＲ東日本中心に鉄道電気工事トップ。電気工事総合化を志向。情報通信でも全国的に営業展開
2050,1951,東証1部,(株)協和エクシオ,ＮＴＴ工事など電気通信工事大手。情報通信、ＩＴ関連にも注力、グループ一体運営を強化中
2050,1952,東証1部,新日本空調(株),三井系の空調設備工事会社。原子力空調も手掛ける。微粒子可視化システムなど独自技術も
2050,1956,東証1部,日本電話施設(株),ＮＴＴ電話工事業者大手、中部が地盤。不動産・情報サービス事業にも実績。情報システム分割
2050,1959,東証1部,(株)九電工,九州本拠に首都圏も展開。九州電力系だが九電向けの依存度２割程度。送変電工事は別会社
2050,1960,東証2部,(株)サンテック,独立系電気工事の大手。電力、民間、公共の各分野に展開。東南アジア中心に海外工事にも意欲
2050,1961,東証1部,三機工業(株),三井系設備工事最大手。プラント設備含め総合エンジニアリング展開。自動車、ＩＴ関連に強み
2050,1963,東証1部,日揮(株),国際級エンジ会社。石油、化学、天然ガスに豊富な実績。資源・インフラ等への投資事業を強化
2050,1964,東証1部,中外炉工業(株),工業炉トップ。鉄鋼や各種産業用の熱処理装置強固。ディスプレー等の情報通信と環境分野展開
2050,1965,東証2部,(株)テクノ菱和,空調工事の中堅。三菱重工の冷熱機器販売を併営。液晶、バイオ向けなど強化し差別化図る
2050,1966,大証2部,(株)高田工業所,鉄鋼・化学関連の中堅プラント工事会社。石油、電力、エレクトロニクスなど幅広い。メンテ拡大
2050,1967,東証1部,(株)ヤマト,空調、衛生、冷凍冷蔵など管工事主力。水質保全等に独自技術。群馬地盤。関西の三晃空調と提携
2050,1968,東証1部,太平電業(株),発電所主体のプラント工事会社。西日本の原発に強い。海外据え付けでも実績。環境保全に参入
2050,1969,東証1部,高砂熱学工業(株),技術優位で空調工事はトップ。環境ソリューション企業を志向し多角化。中国などアジア展開も
2050,1972,東証1部,三晃金属工業(株),新日鉄・日新製鋼系の金属屋根大手。官公需強く長尺屋根は首位。ソーラー・緑化屋根を深耕
2050,1975,東証1部,(株)朝日工業社,空調・衛生工事の専業大手。メーカー機能持つハイテク環境制御装置に強み。環境技術開発も
2050,1976,大証1部,明星工業(株),熱絶縁工事に強い建設工事会社。海外ＬＮＧ出荷基地工事に実績。構造物補強など環境関連も
2050,1979,東証1部,(株)大気社,空調工事大手。自動車塗装設備は国内首位、世界で２位。東南アジアなど海外展開で先行
2050,1980,大証1部,ダイダン(株),明治時代からの老舗。電気、空調、水道衛生工事の大手。関西地盤だが首都圏シフトが進む
2050,1981,JQS,(株)協和日成,東京ガスと親密なガス配管工事会社。東京電力電設工事や他のガス会社、ゼネコン受注も
2050,1982,東証1部,日比谷総合設備(株),空調主体の設備工事会社。約５割をＮＴＴ関連に依存。情報通信向け床下空調システム等に強み
2050,1983,東証1部,東芝プラントシステム(株),東芝直系のプラント据え付け工事会社。海外中心に中小型発電を開拓。ＩＣカード情報系も展開
2050,1984,JQS,三信建設工業(株),土木基礎工事の専門会社。注入工法やアンカー工法、地盤改良工事に実績。海外は香港開拓へ
2050,1987,東証2部,(株)ソルコム,中国地区最大手の電気通信工事業者。ＮＴＴ工事依存度が約６割。ＡＳＰなど新事業も育成
2050,1989,大証2部,北陸電話工事(株),北陸地盤の電気通信工事業者、ＮＴＴ向け６割強。ドコモの携帯基地局工事、情報システムも
2050,1992,JQS,神田通信機(株),通信関連工事主体。電話設備の設置やネットワーク構築を手掛ける。パッケージソフトの販売も
2050,1994,JQS,高橋カーテンウォール工業(株),ビル外壁材ＰＣカーテンウォール首位。プール施工事業も。子会社で建築とシステム収納家具
2050,1997,JQS,暁飯島工業(株),茨城県の設備工事首位。土木・プラント建設やビル診断、保守・管理も。茨城、東京に集中
2050,1999,福証,サイタホールディングス(株),福岡県が営業地盤の持株会社。傘下に建設、砕石、酒類、環境の４社。産業汚水処理事業にも注力
2050,6330,東証1部,東洋エンジニアリング(株),エンジ大手。東洋高圧（現三井化学）の工務部門が発祥、化学肥料や石油・石化プラントが得意
2050,6366,東証1部,千代田化工建設(株),総合エンジニアリング大手、三菱商事系。ＬＮＧプラント軸にアジア、オセアニア、中東で展開
2050,6379,東証1部,新興プランテック(株),製油所、石油化学プラントの日常メンテ、各種修繕工事が柱。ＪＸエネ、東燃ゼネ等が主要顧客
2050,9764,東証2部,技研興業(株),道路法面加工など特殊土木工事と消波ブロックの型枠レンタルが主力。ハウジング事業に進出
3050,2001,東証1部,日本製粉(株),製粉界最古参、業界２位。加工食品やバイオ関連など多角的に業務展開。中国市場開拓にも注力
3050,2002,東証1部,(株)日清製粉グループ本社,製粉で圧倒的トップ。食品もパスタ類強く、大手級。ペットフードやエンジニアリング展開
3050,2003,東証1部,日東富士製粉(株),製粉準大手。三菱商事傘下で連携推進。「ケンタッキーフライドチキン」など外食ＦＣも展開
3050,2004,東証1部,昭和産業(株),小麦粉と植物油が２本柱で双方とも大手一角占める。糖化品、飼料など展開。アジア市場を開拓
3050,2006,東証2部,東福製粉(株),九州が本拠の中堅製粉で麺業界向けに強み。素麺等加工食品や米穀類販売も。日本製粉と提携
3050,2008,大証2部,(株)増田製粉所,神戸拠点の製粉老舗で、製菓向けブランド力強固。三菱商事系の日東富士製粉が筆頭株主
3050,2009,東証1部,鳥越製粉(株),製粉の中堅グループトップ。九州が地盤、ミックス粉等に独自の強み。焼酎向け精麦もトップ
3050,2052,東証1部,協同飼料(株),飼料大手。豚用飼料でトップ級。三井物産と取引大だが独立色。ベトナムでは双日と飼料合弁
3050,2053,東証1部,中部飼料(株),飼料販売量トップ級。独立系。直系農場なく需要家密着、差別化品拡大。子会社でペットフード
3050,2055,大証2部,日和産業(株),非全農系の配合飼料中堅。西日本地盤。５工場と牛用で雪印、日清丸紅と合弁。畜産子会社持つ
3050,2056,東証1部,日本配合飼料(株),飼料大手、三井物産と密接。養鶏用主柱で養魚用も大手。子会社整備進め畜産事業の収益改善へ
3050,2058,福証,(株)ヒガシマル,養殖用クルマエビ飼料や養魚用飼料に強み。即席麺、素麺、つゆも。ベトナムエビ飼料から撤退
3050,2107,東証1部,東洋精糖(株),丸紅系。製糖業界中堅。業務用主体。塩水港精糖、フジ日本精糖と共同生産。機能食品素材も強化
3050,2108,東証1部,日本甜菜製糖(株),精糖中堅。ビート（甜菜）糖で首位。スズラン印。乳牛用配合飼料、ビートパルプなども展開
3050,2109,東証1部,三井製糖(株),製糖国内最大手。三井物産系、新三井製糖など３社合併で発足。「スプーン印」は知名度高い
